7.531126383030186844e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.016459808136957577e+02 0.000000000000000000e+00 2.259420437250150542e+02 1.867480425019003292e+02 1.483392429387507718e+02 1.140043980428383179e+02 9.785008638896542266e+01 1.028288409990659829e+03 6.124071513802878144e+02 5.933682303190163339e+02 7.096552179075723643e+02 5.173809011753014602e+02 4.691350678155209835e+02 5.389014940769120585e+02 4.605259223962130477e+02 4.605318602817744136e+02 4.400215064944779328e+02 4.586262861460689351e+02 4.321362673077308614e+02 4.252573851891019672e+02 4.095095316428829619e+02 4.078506725052405386e+02 4.108023280132723016e+02 4.023935256065295221e+02 4.013443439146706737e+02 3.935523636061395791e+02 3.916799172312584574e+02 3.848840069788986966e+02 3.772343688336443961e+02 3.746048169038102174e+02 3.720766101418665812e+02 3.698120291320547040e+02 3.521780008437835932e+02 3.478643098456014968e+02 3.407467999323542927e+02 3.224021422745848895e+02 3.040676240424304524e+02 2.886193150458590821e+02 2.663342211993149249e+02 2.342363733718324568e+02 1.916925610502300401e+02 1.636122925880124512e+02 1.362308392827381454e+02 1.132647492817686725e+02 9.319576688739263659e+01 7.556479297845258714e+01 6.042261067453964074e+01 4.819061564308386636e+01 3.825462435117439242e+01 3.040607057311867223e+01 2.393814884757848915e+01 2.015811702601851252e+01 1.679532548852729334e+01 1.312610760658562015e+01 1.033804118053424936e+01 8.654907847337078408e+00 7.706739658091200873e+00 7.016629759941220179e+00 6.340864412338514278e+00 5.580661712569868982e+00 4.996347764955049620e+00 4.784891174528155489e+00 4.754753374222345563e+00 4.426028044564458419e+00 4.358233928311899597e+00 4.629728551212145327e+00 4.796868926940057953e+00 4.545615055101777990e+00 4.596172425184484212e+00 4.721619253805627636e+00 4.453310543079830097e+00 4.627829746730838245e+00 4.480040519050947800e+00 4.328928884925444365e+00 4.492058272653276951e+00 4.450149818084311093e+00 4.472843714190702258e+00 4.443244502453739919e+00 4.496142255229314877e+00 4.415364060354497688e+00 4.490107242829913581e+00 4.439194246136835886e+00 4.454860392721705864e+00 4.457108448518987132e+00 4.477699688941289224e+00 4.383393930706180441e+00 4.387669717524139479e+00
1.100703086750565717e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.540778891947970806e+02 0.000000000000000000e+00 3.343331592957993053e+02 2.655702682332218956e+02 1.859056745920707669e+02 1.736845527229818629e+02 1.318848990459968888e+02 1.340154284569986885e+03 8.079786274002921118e+02 7.998896164362098489e+02 9.387869912994819970e+02 6.943897458938945420e+02 6.392022547815120106e+02 7.663945640337723262e+02 6.591463892401769726e+02 6.740031827915187250e+02 6.512804507727659029e+02 6.648150091071067891e+02 6.332297614741821690e+02 6.242245967108564173e+02 6.065822131927370719e+02 5.981592045794543537e+02 5.920444863310681285e+02 5.838301627437652996e+02 5.833103593923274275e+02 5.761812882292623499e+02 5.687581853696991629e+02 5.588337158464267986e+02 5.458898411245424995e+02 5.405651591045339046e+02 5.375644324535157921e+02 5.313417290584268358e+02 5.092016146909466556e+02 5.017653119108201736e+02 4.949136559865544882e+02 4.635441778327491988e+02 4.377265876981749670e+02 4.185148311597295674e+02 3.881031577450887653e+02 3.430914200844534321e+02 2.866467519782004274e+02 2.450152200370462481e+02 2.048824132873249653e+02 1.724091882567102232e+02 1.429332407754692156e+02 1.165490680227780160e+02 9.418143746679325545e+01 7.475777431759956926e+01 5.945622128771730530e+01 4.680328988357645414e+01 3.829554092920745489e+01 3.151370528515008829e+01 2.601409673230254072e+01 2.246507404969906929e+01 1.873766412017557670e+01 1.596465561339123873e+01 1.329527412931111208e+01 1.164633659981268998e+01 1.080289282822695185e+01 1.000731359831356215e+01 9.854807561231833546e+00 8.607321260380720318e+00 8.359667841667503652e+00 8.412254747839924107e+00 8.244404223500835016e+00 8.105868022274069773e+00 7.877314845954105138e+00 8.220037134446821270e+00 8.050015310197457197e+00 7.916220292472183395e+00 7.806308292389379844e+00 7.818883890065228215e+00 7.698512264067257860e+00 7.802862416026521863e+00 7.644781556242801202e+00 7.855719648601494853e+00 7.758404139045871339e+00 7.712897601134548253e+00 7.707336503809006700e+00 7.845374044776179723e+00 7.731325512337632766e+00 7.688160436621173766e+00 7.686688777984626242e+00 7.676126487560266831e+00 7.678045677862454177e+00 7.632425079749630470e+00 7.594029006150605277e+00
1.240704795153050100e+03 0.000000000000000000e+00 0.000000000000000000e+00 6.387622827398535037e+02 0.000000000000000000e+00 4.198247434079671621e+02 3.189268518051933938e+02 2.774136491322092297e+02 1.966384583691909143e+02 1.403936022102547554e+02 1.976920675545423592e+03 1.134698034398416894e+03 1.046009498416582119e+03 1.192840171934651153e+03 8.906177919934423244e+02 8.051475260849521192e+02 9.510811021703917731e+02 8.004539667668962011e+02 8.282534287340436094e+02 7.902761946060354603e+02 8.129754377578736921e+02 7.856221233768286538e+02 7.765569642583601535e+02 7.383753250898587339e+02 7.369218385499476653e+02 7.348001654440827224e+02 7.233697552807370812e+02 7.224506427851997614e+02 7.079826144497958467e+02 6.993424683605878727e+02 6.885766783745912107e+02 6.723900734960698173e+02 6.621904161292144408e+02 6.579493467630676378e+02 6.508832397278271173e+02 6.214673309845287577e+02 6.148412516457208312e+02 6.019683537801427065e+02 5.667120370200130992e+02 5.326174686795137632e+02 5.090795225027370634e+02 4.720221111583084621e+02 4.182259107390630675e+02 3.529599551430023894e+02 3.036987451496258359e+02 2.552429102075705600e+02 2.147545494239417678e+02 1.771117582387617801e+02 1.458147621305630537e+02 1.190015069262869503e+02 9.711097812210287827e+01 7.847006365986466392e+01 6.283885308527768387e+01 4.951583594527130572e+01 4.038042618464940858e+01 3.414672793264131911e+01 2.716991207112036122e+01 2.173919311202070048e+01 1.958244363619592576e+01 1.676281377455088162e+01 1.534796728703898339e+01 1.441168124158834551e+01 1.298579366165424531e+01 1.203758409816719954e+01 1.168304885610057120e+01 1.107709570107968844e+01 1.057171694996029387e+01 1.016814362203568045e+01 1.065043470963741790e+01 1.035077358404595316e+01 1.054870630917932317e+01 1.050102480372871838e+01 1.011554481641444170e+01 1.019229882309448598e+01 1.014567380253175521e+01 1.009987804234384967e+01 1.000246756506222567e+01 1.019550392847808240e+01 9.969011600332741807e+00 1.004364920839176456e+01 1.014114207371576626e+01 1.000638301069581715e+01 9.958177225974573332e+00 1.014550926812392362e+01 1.005265304082074707e+01 1.009324749827646706e+01 1.004250798245143983e+01 1.001562928441273215e+01 9.930553371999582879e+00 9.900443814056202996e+00
1.969679207869433640e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.678216405149295269e+02 0.000000000000000000e+00 5.831747344794307537e+02 4.741460040145651078e+02 3.679583818350830597e+02 3.152336375412710368e+02 2.048166404539214227e+02 2.335131943251089979e+03 1.358646548115441192e+03 1.400568338299197649e+03 1.642393323953835989e+03 1.245019865458247523e+03 1.133832134287625877e+03 1.310752981430545105e+03 1.128052515620592203e+03 1.172332474370717364e+03 1.098534354956863126e+03 1.139517353493874680e+03 1.090943710057470525e+03 1.082653337280728692e+03 1.035303004399841484e+03 1.028304150686602497e+03 1.025120425276421201e+03 1.004546824208760427e+03 1.000230323815566749e+03 9.852581433541214437e+02 9.729823621231205379e+02 9.535468082842033937e+02 9.333821256121772194e+02 9.165772456305586502e+02 9.076013584879971177e+02 9.017168807909434918e+02 8.584713750394860199e+02 8.493373731964024955e+02 8.333958743594996577e+02 7.817128547759848516e+02 7.387906395236224171e+02 7.043876988983413412e+02 6.556483882017981841e+02 5.834015935140688498e+02 4.994504064729826496e+02 4.348868996638709632e+02 3.676493822878505853e+02 3.104678930696356360e+02 2.587893682086954072e+02 2.113964424653663343e+02 1.715370967556201265e+02 1.390498416146994600e+02 1.126678069987675883e+02 9.106999150330200621e+01 7.469637743277881725e+01 6.087649364775062821e+01 5.055906639070040853e+01 4.314030150347634418e+01 3.712216525313645832e+01 3.108065177592894557e+01 2.778797805492823159e+01 2.421475824467995253e+01 2.213213752365057019e+01 2.096816506908874445e+01 1.956711306411424900e+01 1.912724326810728925e+01 1.765470826491880985e+01 1.776599611400430945e+01 1.671035984902355409e+01 1.670410726735177676e+01 1.679766542271168817e+01 1.643002118070132056e+01 1.684368502238526943e+01 1.654885626749717531e+01 1.622297717365606928e+01 1.628118954930615558e+01 1.637783466536559018e+01 1.647201298552545623e+01 1.636801348969624215e+01 1.616201436531959246e+01 1.620158980272733729e+01 1.633461571304640714e+01 1.628146415771847089e+01 1.639285960744451742e+01 1.636335140354219320e+01 1.619289851773979194e+01 1.617435068066555104e+01 1.618038401670617077e+01 1.619407768428133920e+01 1.608826571596108934e+01 1.608983351124421901e+01
1.723469306885754349e+03 0.000000000000000000e+00 0.000000000000000000e+00 8.831372469698731038e+02 0.000000000000000000e+00 4.946298795061140368e+02 3.941111286566078320e+02 3.265389828327046189e+02 2.869238205776131849e+02 2.036011114304560010e+02 2.020852246113099682e+03 1.168827174331319611e+03 1.236996090002836354e+03 1.455603747334454511e+03 1.104335311349658923e+03 1.030173588551622515e+03 1.181363266268514280e+03 1.015160572293179143e+03 1.057027355007927099e+03 9.950928350599567693e+02 1.027371157418367602e+03 9.792378846366327707e+02 9.624566721452657703e+02 9.283587131229410261e+02 9.172171667046840184e+02 9.152179406293683996e+02 8.919765593681669316e+02 8.937728359610824782e+02 8.771528990623579602e+02 8.648306672602858498e+02 8.485889757883961693e+02 8.262549735711020276e+02 8.146659474694541814e+02 8.033330940471203121e+02 7.929189036934968726e+02 7.600675084555197145e+02 7.555316486783700611e+02 7.377912322854757576e+02 6.921000420029957922e+02 6.516925151117203541e+02 6.217654493023602527e+02 5.763755995012420499e+02 5.092180759678041682e+02 4.313486689165090979e+02 3.715456010966170197e+02 3.123183130691977567e+02 2.624789818050040822e+02 2.182360199422019775e+02 1.787162783796888448e+02 1.455250187592650661e+02 1.169061093318369586e+02 9.372927881856205090e+01 7.589533006204770516e+01 6.301820599858735505e+01 5.067501843154538221e+01 4.278331675496701081e+01 3.532802456080847264e+01 2.962886619059577242e+01 2.627792193325187853e+01 2.206510939368004287e+01 1.985250777195351546e+01 1.749550979649415439e+01 1.640024098029594768e+01 1.554768446309497776e+01 1.524624650988654295e+01 1.493062732830018113e+01 1.467123908255308251e+01 1.496601268377719407e+01 1.407323619014924709e+01 1.393852965747096562e+01 1.417703017082803463e+01 1.433094741891985713e+01 1.387137442313838065e+01 1.395214870777747507e+01 1.379576530960129688e+01 1.381876469916688777e+01 1.397646821353698776e+01 1.406144219579292987e+01 1.414465481915082989e+01 1.391541953346523286e+01 1.386413774579108171e+01 1.378085681753221969e+01 1.381682834797763171e+01 1.392053972558488084e+01 1.377782299352169026e+01 1.386601282916861244e+01 1.382780539705171385e+01 1.370345189321363044e+01 1.370829395710565457e+01 1.367451809673385021e+01
1.815194564114968216e+03 0.000000000000000000e+00 0.000000000000000000e+00 8.758785846660111929e+02 0.000000000000000000e+00 5.663817447431121082e+02 4.123008730561435300e+02 3.544729961133784286e+02 2.509627017318856872e+02 2.497912143221415704e+02 2.142991667581473848e+03 1.263545124482184292e+03 1.351831728006054618e+03 1.558676752049294691e+03 1.165067987713475986e+03 1.105131388192826762e+03 1.272311988266192884e+03 1.075941132224576450e+03 1.115559814405760335e+03 1.061156837485301821e+03 1.105868667026105413e+03 1.057236390955199113e+03 1.051248684023084934e+03 1.001792180097011851e+03 9.828507394206444587e+02 9.864354834656653566e+02 9.581993554787434277e+02 9.568651763019141754e+02 9.523881504687498136e+02 9.321041210639789369e+02 9.132263162642879024e+02 8.970863605037588968e+02 8.808654944382584517e+02 8.710201200306337341e+02 8.640164953620626420e+02 8.272394674007944104e+02 8.159325139314684066e+02 8.006803285986445644e+02 7.506615763479812813e+02 7.103873728323062551e+02 6.786911094678332574e+02 6.319010258576984143e+02 5.620086584258937137e+02 4.793627844132750511e+02 4.155212479683933680e+02 3.505351884569391814e+02 2.966189492736049829e+02 2.461407506710227153e+02 2.025135870323586289e+02 1.659382485206361082e+02 1.344716409205847469e+02 1.094640777901222179e+02 8.709622152266919670e+01 6.936508353492025947e+01 5.732046091223948281e+01 4.827836465554807432e+01 4.116198490258281595e+01 3.422952111857573243e+01 2.803505106177108175e+01 2.697470405119823056e+01 2.414933882569505386e+01 2.239328679989446158e+01 1.997955206740677880e+01 1.959764541731839316e+01 1.805493867777913053e+01 1.737214941961551418e+01 1.648009517402202562e+01 1.634745078089941472e+01 1.626158121578907156e+01 1.576309342049859907e+01 1.569516090305789646e+01 1.601763060544545070e+01 1.608796846033419925e+01 1.618454642804368149e+01 1.532811281228086031e+01 1.546821062228094235e+01 1.549078553490185506e+01 1.566244712777971770e+01 1.567675234965968301e+01 1.558011187488124882e+01 1.557024775808750050e+01 1.549524891590643350e+01 1.553994324921296766e+01 1.541616505115779034e+01 1.554592532843691366e+01 1.556633848844557733e+01 1.545115237376276696e+01 1.545164212368297463e+01 1.539819883145331225e+01 1.535545597139319085e+01
1.940713337165471330e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.726607487175041342e+02 0.000000000000000000e+00 6.640864122998752919e+02 5.178013905734509308e+02 3.833702512313168995e+02 2.899843413304410547e+02 2.485756852986761487e+02 2.634445940525366950e+03 1.610588626047093840e+03 1.602825271015741237e+03 1.847813467153129977e+03 1.409536229279220152e+03 1.300540723306353129e+03 1.477249775167628741e+03 1.276969703661701942e+03 1.298043364293122295e+03 1.255519928337420652e+03 1.283574283794913754e+03 1.238044137903104911e+03 1.219054925338661405e+03 1.173411152501323159e+03 1.143869208590283279e+03 1.147297058785292620e+03 1.123544132070523119e+03 1.115906036052673244e+03 1.105796753204248262e+03 1.087874165421070984e+03 1.066214390032381971e+03 1.043212765704117146e+03 1.023432263698273687e+03 1.010964709694992507e+03 1.001531803162931851e+03 9.538692964606512987e+02 9.429745394163326182e+02 9.244251177065167440e+02 8.672077368760441232e+02 8.184825455955498228e+02 7.806249050621457855e+02 7.267520413069539700e+02 6.466071895918030350e+02 5.545768012504826174e+02 4.810518057649518369e+02 4.077374547228470760e+02 3.447201518936630009e+02 2.882827736997166994e+02 2.384506042771579359e+02 1.952213758955877552e+02 1.572989677520607472e+02 1.276424848335299913e+02 1.052934666135413266e+02 8.456053657061212903e+01 7.088791018149962042e+01 5.777792995406886689e+01 4.654572481747612045e+01 3.970053247345286707e+01 3.467512628189896873e+01 3.084190356170831038e+01 2.721894386945113453e+01 2.388872600864884888e+01 2.236791097708923104e+01 2.247187970576555571e+01 2.077786515950920787e+01 1.924130688193531924e+01 1.932965081301862398e+01 2.007842355126827627e+01 1.925543694044868559e+01 1.931453617211209206e+01 1.945861296536314811e+01 1.814771651019146148e+01 1.881970633610183441e+01 1.883985970336177118e+01 1.921638326945624087e+01 1.878783310901145143e+01 1.851712366176866453e+01 1.865842890620821848e+01 1.883231711538853759e+01 1.853892971107865506e+01 1.847870953200816757e+01 1.853994925552077788e+01 1.853898294298698346e+01 1.845988828175173424e+01 1.857110223473894806e+01 1.852191010159344486e+01 1.837288336634514962e+01 1.840612785795612538e+01 1.831454044860528185e+01 1.819669522932740335e+01
2.423477848898175580e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.350111188518326571e+03 0.000000000000000000e+00 8.091167782044458363e+02 6.669572946496440409e+02 5.249668013092153842e+02 4.238821242666605826e+02 3.044900203780849779e+02 3.290522911970111636e+03 1.925420355091061538e+03 1.992413549546553213e+03 2.308012657217979267e+03 1.734340732617355116e+03 1.639606452436933068e+03 1.879849451210686539e+03 1.613911698336864674e+03 1.636689985593526671e+03 1.572408344754852578e+03 1.615185226904108049e+03 1.556633907074515719e+03 1.526674317432690486e+03 1.455845702744594746e+03 1.441959022008891225e+03 1.442334622098106138e+03 1.411330141463711243e+03 1.401670991913963917e+03 1.382062310260140748e+03 1.360407927772250105e+03 1.335770782803454949e+03 1.309071096311781275e+03 1.280185864836978681e+03 1.267086609086764383e+03 1.259293966323882387e+03 1.203478769265861501e+03 1.195828963664652292e+03 1.171360831865833688e+03 1.100228900824666653e+03 1.041223377029491985e+03 9.974064469396205368e+02 9.337061607048065071e+02 8.339872720163648410e+02 7.135845737680627963e+02 6.243186517710855696e+02 5.319248197573267589e+02 4.543083900373974302e+02 3.819877102222873759e+02 3.190765039115431705e+02 2.655902351339865959e+02 2.199734359996978696e+02 1.794986835210651464e+02 1.475606269544649649e+02 1.232773944554767525e+02 1.041391273674949218e+02 8.709995560369434031e+01 7.296374561409726311e+01 6.241286954882525606e+01 5.626675588451512056e+01 5.019996296603459740e+01 4.526700824296598569e+01 4.232530273934232667e+01 3.868935399665559771e+01 3.609274742119215063e+01 3.528939619516433623e+01 3.520967380398104041e+01 3.361361204756119037e+01 3.273702605382608510e+01 3.221646688180707230e+01 3.180952969518954276e+01 3.236685496386162697e+01 3.120226017181754941e+01 3.119916691528766606e+01 3.149523701865001968e+01 3.202269835026670108e+01 3.159379244559328725e+01 3.160047554655340107e+01 3.133401952710476479e+01 3.157270317431387952e+01 3.178567110918761429e+01 3.171449349292881692e+01 3.154859424743951735e+01 3.162914176067031846e+01 3.167148152521638593e+01 3.144430052073916215e+01 3.130243280656108240e+01 3.129499573007788626e+01 3.127549478323228982e+01 3.112431132867633465e+01 3.130041712395436093e+01
1.733124597120408453e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.654020864136422233e+02 0.000000000000000000e+00 5.266892235481769831e+02 4.923357484141008058e+02 3.698848655096122684e+02 3.244151997997546459e+02 2.625542690685283560e+02 2.351545936650002204e+03 1.552300656723484735e+03 1.536726243305666003e+03 1.790953945772877887e+03 1.323818591120161955e+03 1.224208951777631910e+03 1.431896679131453084e+03 1.210506016890443334e+03 1.247774310927924489e+03 1.188908937851516157e+03 1.212221688960820074e+03 1.193561213945613872e+03 1.160631913749756677e+03 1.108978426784041176e+03 1.094033819409467696e+03 1.084567608942989409e+03 1.072916010158482095e+03 1.064459289524370661e+03 1.049307191408927338e+03 1.041337636757697737e+03 1.017339310864563004e+03 9.929432268973283726e+02 9.765019540241206641e+02 9.674538682915421077e+02 9.538835590992688367e+02 9.112135758949711999e+02 9.026563646299483707e+02 8.822399414435133167e+02 8.304677154987215317e+02 7.823491220795053778e+02 7.460314484449156680e+02 6.944835147106177828e+02 6.169247663003930029e+02 5.261332491019792315e+02 4.553017275627348681e+02 3.841990263365355531e+02 3.239876024920346254e+02 2.719922350995302054e+02 2.250951038159675477e+02 1.845748002848589238e+02 1.475378072599837651e+02 1.190026355384932515e+02 9.639876109160991291e+01 7.923413017203816366e+01 6.336509193856355182e+01 5.311621126962115369e+01 4.318241682500939760e+01 3.796917269789834393e+01 3.302683692265220827e+01 2.950161263927441269e+01 2.632224741006858437e+01 2.336413045000153943e+01 2.209423358802623127e+01 2.103407419840015891e+01 1.984977376866318011e+01 1.921976452937448343e+01 1.917354521393218292e+01 1.881008449446848019e+01 1.840365881894802413e+01 1.841003793070003880e+01 1.865297313436106208e+01 1.866056129091782623e+01 1.793489013019168610e+01 1.795213377203879901e+01 1.759561187287117079e+01 1.752425909933875658e+01 1.804353329381302018e+01 1.756529063216623143e+01 1.756382942954452275e+01 1.775558744101052611e+01 1.755830050050896673e+01 1.768963584591666560e+01 1.793328712215851084e+01 1.764124144266891037e+01 1.761191903851648632e+01 1.777671634260998701e+01 1.763017457798123999e+01 1.761513969762128795e+01 1.748752014959035606e+01 1.750537466299011058e+01
1.530363502192672740e+03 0.000000000000000000e+00 0.000000000000000000e+00 8.468439354505633219e+02 0.000000000000000000e+00 4.686770771863488108e+02 4.438297633486722020e+02 2.774136491322092297e+02 2.662653054960250643e+02 2.036011114304560010e+02 2.224578870064301100e+03 1.177263590943947065e+03 1.222070503100561382e+03 1.485606218190417394e+03 1.109140111694897541e+03 1.058263680474191915e+03 1.208890412793145060e+03 1.035581299243189051e+03 1.040194490867373815e+03 1.019707297785131345e+03 1.031716038023962028e+03 9.912789519837467651e+02 9.705895939879338812e+02 9.392950976607597795e+02 9.199270740993986237e+02 9.208359590138821886e+02 9.025751171049630557e+02 8.973079335038436284e+02 8.892802125454385305e+02 8.701060632221257265e+02 8.546718086362282065e+02 8.324940871296225851e+02 8.169291538099420222e+02 8.055300491710892175e+02 7.986443037848832773e+02 7.629192634398326618e+02 7.566557748822613121e+02 7.417694210733785667e+02 6.882873982751603990e+02 6.529973855184105105e+02 6.221347641538358175e+02 5.786852602856899921e+02 5.130055197952100343e+02 4.367546786450153604e+02 3.768635541187271656e+02 3.172679704622061081e+02 2.676668181727143860e+02 2.230812227078266687e+02 1.818624172005770845e+02 1.487950957146428834e+02 1.216595052672594619e+02 9.661391974250889803e+01 7.691761092332779981e+01 6.169272587082011938e+01 4.961961520691163940e+01 4.155875667704035692e+01 3.478224734334852997e+01 2.936455263045036546e+01 2.629166367143207594e+01 2.260087204370777059e+01 2.021514599023176828e+01 1.866093939577148930e+01 1.744163877696352927e+01 1.592798997673532213e+01 1.540861608891326284e+01 1.440177486234688686e+01 1.397091088282804527e+01 1.359318885840563063e+01 1.297339980111113178e+01 1.345074758458648390e+01 1.286099914614483097e+01 1.292591170016594404e+01 1.261437835129032159e+01 1.276308497588410340e+01 1.265857189061068944e+01 1.259781419805228708e+01 1.271544599329476277e+01 1.293597819996162990e+01 1.286166103006859807e+01 1.256583394680050425e+01 1.276944049094872824e+01 1.251672992542991025e+01 1.267754069362650959e+01 1.270651497834761301e+01 1.269383097620335654e+01 1.273638469773063875e+01 1.262150670754661164e+01 1.273083434152600191e+01 1.248026920189832190e+01 1.260620496583108796e+01
